"seqid","window_length","window_start","window_end","window_type","window_origin","KD_hydropathy","KD_max_hydropathy","rose_hydropathy","rose_max_hydropathy","Hessa_hydropathy","Hessa_max_hydropathy"
"YJL178C",9,6,14,"SP","phobius",22.8,2.53333333333333,7.54,0.837777777777778,3.75,0.416666666666667
"YOL105C",12,22,33,"SP","phobius",33.8666666666667,2.82222222222222,9.85333333333333,0.821111111111111,7.48,0.623333333333333
"YGL257C",18,7,24,"TM","phobius",65.2,3.62222222222222,15.26,0.847777777777778,18.06,1.00333333333333
"YOR085W",12,4,15,"SP","phobius",36.5333333333333,3.04444444444444,10.1733333333333,0.847777777777778,7.08,0.59
"YER072W",21,33,53,"TM","phobius",41.5333333333333,1.97777777777778,16.7766666666667,0.798888888888889,22.0266666666667,1.04888888888889
"YPR117W",25,15,39,"TM","phobius",76.3888888888889,3.05555555555556,21.2222222222222,0.848888888888889,15.2777777777778,0.611111111111111
"YBL057C",19,12,30,"TM","phobius",33.7777777777778,1.77777777777778,14.9888888888889,0.788888888888889,19.5277777777778,1.02777777777778
"YGL084C",19,42,60,"TM","phobius",58.4777777777778,3.07777777777778,15.8966666666667,0.836666666666666,20.8155555555556,1.09555555555556
"YDR541C",12,5,16,"SP","phobius",22.4,1.86666666666667,9.65333333333333,0.804444444444444,7.16,0.596666666666667
"YMR088C",23,38,60,"TM","phobius",46.5111111111111,2.02222222222222,18.7577777777778,0.815555555555555,20.01,0.87
"YIL147C",25,23,47,"TM","phobius",71.9444444444444,2.87777777777778,20.3333333333333,0.813333333333333,25.0833333333333,1.00333333333333
"YFR032C-B",23,20,42,"TM","phobius",58.0111111111111,2.52222222222222,18.7833333333333,0.816666666666667,24.7377777777778,1.07555555555556
"YPL227C",22,12,33,"TM","phobius",69.4222222222222,3.15555555555556,18.26,0.83,30.14,1.37
"YLR160C",8,6,13,"SP","phobius",22.3111111111111,2.78888888888889,6.56888888888889,0.821111111111111,5.39555555555556,0.674444444444445
"YPL072W",21,20,40,"TM","phobius",51.1,2.43333333333333,16.8933333333333,0.804444444444445,17.6166666666667,0.838888888888889
"YEL042W",14,10,23,"SP","phobius",51.0222222222222,3.64444444444444,11.8844444444444,0.848888888888889,14.5755555555556,1.04111111111111
"YJR085C",21,26,46,"TM","phobius",39.4333333333333,1.87777777777778,16.7766666666667,0.798888888888889,19.7866666666667,0.942222222222222
"YBR162W-A",22,39,60,"TM","phobius",73.5777777777778,3.34444444444444,18.5533333333333,0.843333333333333,21.34,0.97
"YER014W",20,12,31,"TM","phobius",36.8888888888889,1.84444444444444,16.0444444444444,0.802222222222222,21.1555555555556,1.05777777777778
"YJL079C",9,6,14,"SP","phobius",17.2,1.91111111111111,6.93,0.77,5.37,0.596666666666667
"YKR102W",12,8,19,"SP","phobius",32.2666666666667,2.68888888888889,9.94666666666666,0.828888888888889,4.36,0.363333333333333
"YEL060C",8,6,13,"SP","phobius",12.8,1.6,6.23111111111111,0.778888888888889,7.06666666666667,0.883333333333333
"YMR264W",18,6,23,"TM","phobius",61,3.38888888888889,15.32,0.851111111111111,27.84,1.54666666666667
"YGL261C",12,4,15,"SP","phobius",29.0666666666667,2.42222222222222,9.38666666666667,0.782222222222222,4.76,0.396666666666667
"YOR002W",19,40,58,"TM","phobius",69.2444444444444,3.64444444444444,16.34,0.86,15.8966666666667,0.836666666666667
"YHR214C-E",20,14,33,"TM","phobius",32,1.6,16.0222222222222,0.801111111111111,21.6888888888889,1.08444444444444
"YGL203C",12,6,17,"SP","phobius",22.4,1.86666666666667,9.49333333333333,0.791111111111111,10.32,0.86
"YOL152W",18,43,60,"TM","phobius",58.2,3.23333333333333,15.18,0.843333333333333,24.5,1.36111111111111
"YLL048C",20,31,50,"TM","phobius",67.1111111111111,3.35555555555556,16.9555555555556,0.847777777777778,23.3777777777778,1.16888888888889
"YJL159W",12,7,18,"SP","phobius",23.3333333333333,1.94444444444444,9.17333333333333,0.764444444444444,9.09333333333333,0.757777777777778
"YJL054W",19,39,57,"TM","phobius",40.1111111111111,2.11111111111111,15.6011111111111,0.821111111111111,38.6755555555556,2.03555555555556
"YMR214W",12,5,16,"SP","phobius",33.2,2.76666666666667,9.93333333333333,0.827777777777778,7.04,0.586666666666667
"YNL121C",10,10,19,"SP","phobius",20.3333333333333,2.03333333333333,7.72222222222222,0.772222222222222,9.87777777777778,0.987777777777778
"YJR137C",9,6,14,"SP","phobius",15,1.66666666666667,6.95,0.772222222222222,8.96,0.995555555555556
"YAR071W",9,4,12,"SP","phobius",17,1.88888888888889,7,0.777777777777778,3.83,0.425555555555556
"YDR415C",12,3,14,"SP","phobius",33.4666666666667,2.78888888888889,9.94666666666667,0.828888888888889,6.2,0.516666666666667
"YKL065C",21,6,26,"TM","phobius",69.7666666666667,3.32222222222222,18.1066666666667,0.862222222222222,10.2433333333333,0.487777777777778
"YLR047C",22,36,57,"TM","phobius",76.7555555555556,3.48888888888889,18.8466666666667,0.856666666666667,22.3422222222222,1.01555555555556
"YDR084C",20,18,37,"TM","phobius",52.4444444444444,2.62222222222222,16.4,0.82,15.0666666666667,0.753333333333333
"YPR079W",19,7,25,"TM","phobius",58.0555555555556,3.05555555555556,15.8966666666667,0.836666666666667,18.0077777777778,0.947777777777778
"YJR075W",22,12,33,"TM","phobius",73.5777777777778,3.34444444444444,18.5288888888889,0.842222222222222,29.2355555555556,1.32888888888889
"YNL190W",12,4,15,"SP","phobius",24.2666666666667,2.02222222222222,9.37333333333333,0.781111111111111,5.74666666666667,0.478888888888889
"YOL011W",13,10,22,"SP","phobius",36.1111111111111,2.77777777777778,10.7466666666667,0.826666666666667,8.55111111111111,0.657777777777778
"YAR066W",11,8,18,"SP","phobius",26.8888888888889,2.44444444444444,8.59222222222222,0.781111111111111,13.1144444444444,1.19222222222222
"YIL011W",12,6,17,"SP","phobius",33.7333333333333,2.81111111111111,9.52,0.793333333333333,5.8,0.483333333333333
"YFR026C",11,5,15,"SP","phobius",34.1,3.1,8.99555555555555,0.817777777777778,3.86222222222222,0.351111111111111
"YML087C",20,16,35,"TM","phobius",39.3333333333333,1.96666666666667,16.2444444444444,0.812222222222222,26.0888888888889,1.30444444444444
"YER076C",12,7,18,"SP","phobius",32.6666666666667,2.72222222222222,10.1333333333333,0.844444444444444,4.46666666666667,0.372222222222222
"YBR210W",12,4,15,"SP","phobius",28,2.33333333333333,9.70666666666667,0.808888888888889,7.81333333333333,0.651111111111111
"YNL322C",12,6,17,"SP","phobius",24.6666666666667,2.05555555555556,9.54666666666667,0.795555555555556,9.69333333333333,0.807777777777778
"YBL100W-C",9,5,13,"SP","phobius",21.7,2.41111111111111,7.42,0.824444444444444,6.27,0.696666666666667
"YDR483W",12,13,24,"SP","phobius",38.9333333333333,3.24444444444444,9.92,0.826666666666667,3.36,0.28
"YPR027C",9,7,15,"SP","phobius",23,2.55555555555556,7.38,0.82,4.66,0.517777777777778
"YGL138C",11,7,17,"SP","phobius",26.4,2.4,9.32555555555555,0.847777777777778,5.62222222222222,0.511111111111111
"YBR093C",9,4,12,"SP","phobius",17.4,1.93333333333333,7.01,0.778888888888889,3.8,0.422222222222222
"YJL222W",11,6,16,"SP","phobius",31.6555555555556,2.87777777777778,9.39888888888889,0.854444444444444,4.49777777777778,0.408888888888889
"YMR238W",12,10,21,"SP","phobius",30.9333333333333,2.57777777777778,10.0266666666667,0.835555555555555,6.30666666666667,0.525555555555556
"YLR414C",19,4,22,"SP","phobius",60.5888888888889,3.18888888888889,15.7277777777778,0.827777777777778,10.2811111111111,0.541111111111111
"YOR246C",20,28,47,"TM","phobius",38,1.9,16.6666666666667,0.833333333333333,20.7777777777778,1.03888888888889
"YCL005W",18,6,23,"TM","phobius",35.8,1.98888888888889,14.5,0.805555555555555,13.92,0.773333333333333
"YJR013W",20,6,25,"TM","phobius",46,2.3,16.5111111111111,0.825555555555555,21.6,1.08
"YJR118C",12,15,26,"SP","phobius",32.1333333333333,2.67777777777778,10.1333333333333,0.844444444444444,10.8933333333333,0.907777777777778
"YGR279C",9,6,14,"SP","phobius",17.1,1.9,6.89,0.765555555555556,6.27,0.696666666666667
"YMR172W",18,21,38,"TM","phobius",38.6,2.14444444444444,14.76,0.82,15.26,0.847777777777778
"YAL063C",12,7,18,"SP","phobius",38.4,3.2,9.98666666666667,0.832222222222222,4,0.333333333333333
"YAR020C",12,4,15,"SP","phobius",29.0666666666667,2.42222222222222,9.38666666666667,0.782222222222222,4.76,0.396666666666667
"YHR212W-A",12,6,17,"SP","phobius",27.4666666666667,2.28888888888889,9.81333333333333,0.817777777777778,7.08,0.59
"YNR048W",20,41,60,"TM","phobius",64.6666666666667,3.23333333333333,17.0444444444444,0.852222222222222,23.6666666666667,1.18333333333333
"YHR086W-A",10,3,12,"SP","phobius",19,1.9,8.27777777777778,0.827777777777778,4.96666666666667,0.496666666666667
"YOR336W",11,3,13,"SP","phobius",39.8444444444444,3.62222222222222,9.30111111111111,0.845555555555555,3.3,0.3
"YDR524C-B",9,5,13,"SP","phobius",22.2,2.46666666666667,7.14,0.793333333333333,4.8,0.533333333333334
"YJL160C",12,7,18,"SP","phobius",24.1333333333333,2.01111111111111,9.37333333333333,0.781111111111111,7.65333333333333,0.637777777777778
"YBR287W",21,12,32,"TM","phobius",64.1666666666667,3.05555555555556,17.29,0.823333333333333,11.2933333333333,0.537777777777778
"Q0050",22,15,36,"TM","phobius",59.4,2.7,18.4555555555556,0.838888888888889,13.0044444444444,0.591111111111111
"YPR204W",20,36,55,"TM","phobius",42.2222222222222,2.11111111111111,16.1777777777778,0.808888888888889,18.0444444444444,0.902222222222222
"YHR202W",9,5,13,"SP","phobius",23.6,2.62222222222222,7.4,0.822222222222222,2.48,0.275555555555556
"YPR140W",22,26,47,"TM","phobius",39.3555555555556,1.78888888888889,17.82,0.81,14.7888888888889,0.672222222222222
"YDR276C",18,6,23,"TM","phobius",48.2,2.67777777777778,14.78,0.821111111111111,16.48,0.915555555555556
"YLL056C",11,3,13,"SP","phobius",17.9666666666667,1.63333333333333,8.62888888888889,0.784444444444444,5.41444444444444,0.492222222222222
"YGR221C",23,38,60,"TM","phobius",84.0777777777778,3.65555555555556,19.3711111111111,0.842222222222222,21.3644444444444,0.928888888888889
"YHR140W",12,10,21,"SP","phobius",19.4666666666667,1.62222222222222,9.44,0.786666666666667,11.2533333333333,0.937777777777778
"YOR241W",19,39,57,"TM","phobius",35.2555555555556,1.85555555555556,15.4111111111111,0.811111111111111,20.5833333333333,1.08333333333333
"YOL129W",18,25,42,"TM","phobius",38.6,2.14444444444444,14.82,0.823333333333333,16.34,0.907777777777778
"YKL073W",13,7,19,"SP","phobius",35.8222222222222,2.75555555555556,10.66,0.82,5.43111111111111,0.417777777777778
"YMR189W",8,6,13,"SP","phobius",10.6666666666667,1.33333333333333,6.21333333333333,0.776666666666667,4.52444444444444,0.565555555555556
"YOR137C",12,15,26,"SP","phobius",33.2,2.76666666666667,9.98666666666667,0.832222222222222,11.5866666666667,0.965555555555556
"YGL051W",21,40,60,"TM","phobius",64.4,3.06666666666667,17.29,0.823333333333333,19.9966666666667,0.952222222222222
"YJL161W",20,34,53,"TM","phobius",28.6666666666667,1.43333333333333,15.7777777777778,0.788888888888889,19.3777777777778,0.968888888888889
"YEL049W",12,4,15,"SP","phobius",29.0666666666667,2.42222222222222,9.38666666666667,0.782222222222222,4.76,0.396666666666667
"YLR406C-A",9,6,14,"SP","phobius",23.7,2.63333333333333,7.36,0.817777777777778,7.28,0.808888888888889
"YDL122W",18,34,51,"TM","phobius",60.4,3.35555555555556,15.38,0.854444444444444,37.76,2.09777777777778
"Q0060",22,15,36,"TM","phobius",59.4,2.7,18.4555555555556,0.838888888888889,13.0044444444444,0.591111111111111
"YEL050C",12,2,13,"SP","phobius",14.6666666666667,1.22222222222222,9.25333333333333,0.771111111111111,7.85333333333333,0.654444444444444
"YLR426W",20,7,26,"TM","phobius",50,2.5,16.4,0.82,12.1111111111111,0.605555555555556
"YCL058C",20,26,45,"TM","phobius",50.8888888888889,2.54444444444444,16.5555555555556,0.827777777777778,22.2666666666667,1.11333333333333
"YGL053W",21,40,60,"TM","phobius",62.7666666666667,2.98888888888889,17.22,0.82,18.55,0.883333333333334
"YAR033W",21,40,60,"TM","phobius",64.4,3.06666666666667,17.29,0.823333333333333,19.9966666666667,0.952222222222222
"YMR150C",20,12,31,"TM","phobius",38.6666666666667,1.93333333333333,17.0222222222222,0.851111111111111,19.9777777777778,0.998888888888889
"YLR034C",20,7,26,"TM","phobius",40,2,15.9555555555556,0.797777777777778,24.8222222222222,1.24111111111111
"YML100W-A",18,12,29,"TM","phobius",33.6,1.86666666666667,14.34,0.796666666666667,15.54,0.863333333333333
"YDR536W",18,27,44,"TM","phobius",25.8,1.43333333333333,14.1,0.783333333333333,16.94,0.941111111111111
"YOR104W",21,40,60,"TM","phobius",78.8666666666667,3.75555555555556,17.99,0.856666666666667,26.3433333333333,1.25444444444444
"YLR158C",8,6,13,"SP","phobius",22.3111111111111,2.78888888888889,6.56888888888889,0.821111111111111,5.39555555555556,0.674444444444445
"YKL096W",12,4,15,"SP","phobius",30.6666666666667,2.55555555555556,9.56,0.796666666666667,5.26666666666667,0.438888888888889
"YIR014W",22,36,57,"TM","phobius",64.5333333333333,2.93333333333333,18.6755555555556,0.848888888888889,24.9333333333333,1.13333333333333
"YOR178C",8,2,9,"SP","phobius",9.42222222222222,1.17777777777778,6.13333333333333,0.766666666666667,6.23111111111111,0.778888888888889
"YNL143C",20,12,31,"TM","phobius",49.3333333333333,2.46666666666667,16.4444444444444,0.822222222222222,19.4666666666667,0.973333333333333
"YMR123W",22,20,41,"TM","phobius",67.9555555555556,3.08888888888889,18.48,0.84,16.3533333333333,0.743333333333334
"YNL019C",12,10,21,"SP","phobius",30.6666666666667,2.55555555555556,9.72,0.81,7.21333333333333,0.601111111111111
"YGR236C",19,20,38,"TM","phobius",48.5555555555556,2.55555555555556,15.39,0.81,21.7022222222222,1.14222222222222
"YDR236C",12,8,19,"SP","phobius",34.6666666666667,2.88888888888889,9.89333333333333,0.824444444444444,13.28,1.10666666666667
"YJL002C",12,6,17,"SP","phobius",35.7333333333333,2.97777777777778,10.28,0.856666666666667,6.88,0.573333333333333
"YHL016C",24,12,35,"TM","phobius",64.8,2.7,19.6266666666667,0.817777777777778,24.72,1.03
"YOL088C",12,7,18,"SP","phobius",34.2666666666667,2.85555555555556,9.90666666666667,0.825555555555556,3.24,0.27
"YHL044W",22,39,60,"TM","phobius",65.7555555555556,2.98888888888889,18.6755555555556,0.848888888888889,27.8177777777778,1.26444444444444
"YKL120W",21,20,40,"TM","phobius",55.7666666666667,2.65555555555556,16.9866666666667,0.808888888888889,22.6566666666667,1.07888888888889
"YCR021C",23,34,56,"TM","phobius",67.7222222222222,2.94444444444444,19.7544444444444,0.858888888888889,21.4411111111111,0.932222222222222
"YHR063C",11,7,17,"SP","phobius",19.9222222222222,1.81111111111111,8.88555555555556,0.807777777777778,11.2444444444444,1.02222222222222
"YLR332W",9,12,20,"SP","phobius",29.7,3.3,7.58,0.842222222222222,3.79,0.421111111111111
"YMR261C",8,3,10,"SP","phobius",21.2444444444444,2.65555555555556,6.48888888888889,0.811111111111111,4.61333333333333,0.576666666666667
"YER001W",25,12,36,"TM","phobius",93.6111111111111,3.74444444444444,21.3055555555556,0.852222222222222,35.6944444444444,1.42777777777778
"YLL012W",25,12,36,"TM","phobius",81.9444444444445,3.27777777777778,21.5833333333333,0.863333333333333,39.2222222222222,1.56888888888889
"YLR213C",12,4,15,"SP","phobius",25.6,2.13333333333333,9.69333333333333,0.807777777777778,7.62666666666667,0.635555555555556
"YJR010C-A",20,30,49,"TM","phobius",58.8888888888889,2.94444444444444,16.5111111111111,0.825555555555556,19.0666666666667,0.953333333333333
"YMR209C",16,6,21,"TM","phobius",61.8666666666667,3.86666666666667,13.5644444444444,0.847777777777778,18.1866666666667,1.13666666666667
"YER084W",19,6,24,"TM","phobius",57.6333333333333,3.03333333333333,16.5933333333333,0.873333333333333,20.7311111111111,1.09111111111111
"YNL070W",22,20,41,"TM","phobius",36.4222222222222,1.65555555555556,17.82,0.81,23.5888888888889,1.07222222222222
"YLR404W",24,14,37,"TM","phobius",74.6666666666667,3.11111111111111,20.1066666666667,0.837777777777778,18.6666666666667,0.777777777777778
"YPL183W-A",12,27,38,"SP","phobius",21.8666666666667,1.82222222222222,9.32,0.776666666666667,9.93333333333333,0.827777777777778
"YCR024C-A",22,6,27,"TM","phobius",77.2444444444444,3.51111111111111,18.6755555555556,0.848888888888889,20.4844444444444,0.931111111111111
"YCL069W",25,6,30,"TM","phobius",59.7222222222222,2.38888888888889,21.0277777777778,0.841111111111111,21,0.84
"YKL154W",18,6,23,"TM","phobius",66.8,3.71111111111111,15.4,0.855555555555556,10.2,0.566666666666667
"YMR063W",23,6,28,"TM","phobius",73.8555555555556,3.21111111111111,19.6522222222222,0.854444444444444,16.4577777777778,0.715555555555556
"YML128C",12,6,17,"SP","phobius",34.5333333333333,2.87777777777778,9.88,0.823333333333333,13.6133333333333,1.13444444444444
"YHL008C",23,32,54,"TM","phobius",47.5333333333333,2.06666666666667,18.3488888888889,0.797777777777778,22.6422222222222,0.984444444444445
"YOL092W",19,12,30,"TM","phobius",53.8333333333333,2.83333333333333,16.1711111111111,0.851111111111111,18.3666666666667,0.966666666666667
"YOL003C",23,7,29,"TM","phobius",50.6,2.2,18.5277777777778,0.805555555555556,19.0388888888889,0.827777777777778
"YKL039W",12,10,21,"SP","phobius",35.4666666666667,2.95555555555556,10.3333333333333,0.861111111111111,8.74666666666667,0.728888888888889
"YGL028C",11,5,15,"SP","phobius",22.9777777777778,2.08888888888889,8.81222222222222,0.801111111111111,4.36333333333333,0.396666666666667
"YJL118W",9,2,10,"SP","phobius",16.5,1.83333333333333,7.07,0.785555555555556,2.76,0.306666666666667
"YMR215W",9,7,15,"SP","phobius",22.4,2.48888888888889,7.09,0.787777777777778,2.93,0.325555555555556
"YJL172W",21,20,40,"TM","phobius",63,3,17.5466666666667,0.835555555555555,24.8966666666667,1.18555555555556
"YEL047C",12,3,14,"SP","phobius",28.2666666666667,2.35555555555556,9.58666666666667,0.798888888888889,4.72,0.393333333333333
"Q0120",25,28,52,"TM","phobius",70,2.8,20.6388888888889,0.825555555555556,25.6666666666667,1.02666666666667
"YGL114W",23,24,46,"TM","phobius",53.6666666666667,2.33333333333333,18.2977777777778,0.795555555555555,24.9422222222222,1.08444444444444
"YHR213W-A",19,20,38,"TM","phobius",50.4555555555556,2.65555555555556,16.3611111111111,0.861111111111111,22.5888888888889,1.18888888888889
"YOL073C",21,12,32,"TM","phobius",56.2333333333333,2.67777777777778,17.01,0.81,15.0266666666667,0.715555555555556
"YER023W",9,4,12,"SP","phobius",21.7,2.41111111111111,7.38,0.82,3.92,0.435555555555556
"YIL136W",9,5,13,"SP","phobius",21.2,2.35555555555556,7.07,0.785555555555556,4.44,0.493333333333333
"YDR438W",20,12,31,"TM","phobius",76,3.8,16.9333333333333,0.846666666666667,16.4222222222222,0.821111111111111
"YLR176C",20,20,39,"TM","phobius",31.3333333333333,1.56666666666667,15.9333333333333,0.796666666666667,21.1111111111111,1.05555555555556
"YJL073W",12,3,14,"SP","phobius",32.9333333333333,2.74444444444444,9.97333333333333,0.831111111111111,2.98666666666667,0.248888888888889
"YML007C-A",18,18,35,"TM","phobius",31.6,1.75555555555556,14,0.777777777777778,26.36,1.46444444444444
"YGR141W",23,15,37,"TM","phobius",62.3555555555556,2.71111111111111,19.2688888888889,0.837777777777778,35.3177777777778,1.53555555555556
"YER119C",21,33,53,"TM","phobius",63,3,17.7333333333333,0.844444444444444,17.08,0.813333333333333
"YDR322C-A",19,6,24,"TM","phobius",39.2666666666667,2.06666666666667,15.5166666666667,0.816666666666667,24.1511111111111,1.27111111111111
"YBL039C",12,4,15,"SP","phobius",25.2,2.1,9.57333333333333,0.797777777777778,6.66666666666667,0.555555555555556
"YPL057C",18,7,24,"TM","phobius",53.2,2.95555555555556,15.16,0.842222222222222,14.82,0.823333333333333
"YBL020W",21,25,45,"TM","phobius",38.7333333333333,1.84444444444444,16.8,0.8,18.3866666666667,0.875555555555556
"YPL221W",14,4,17,"SP","phobius",41.8444444444444,2.98888888888889,12.0088888888889,0.857777777777778,2.41111111111111,0.172222222222222
"YPR133W-A",18,28,45,"TM","phobius",36.4,2.02222222222222,14.64,0.813333333333333,18.6,1.03333333333333
"YHR117W",20,15,34,"TM","phobius",45.7777777777778,2.28888888888889,15.6222222222222,0.781111111111111,20.6888888888889,1.03444444444444
"YLL025W",12,4,15,"SP","phobius",29.0666666666667,2.42222222222222,9.38666666666667,0.782222222222222,4.76,0.396666666666667
"YML002W",20,12,31,"TM","phobius",67.7777777777778,3.38888888888889,16.9111111111111,0.845555555555556,33.1333333333333,1.65666666666667
"YMR316C-A",11,6,16,"SP","phobius",20.7777777777778,1.88888888888889,8.76333333333333,0.796666666666667,5.72,0.52
"YOR008C-A",17,28,44,"TM","phobius",49.8666666666667,2.93333333333333,13.9966666666667,0.823333333333333,25.3677777777778,1.49222222222222
"YCR017C",20,12,31,"TM","phobius",46.6666666666667,2.33333333333333,16.2444444444444,0.812222222222222,19.4222222222222,0.971111111111111
"YGR174C",22,29,50,"TM","phobius",50.3555555555556,2.28888888888889,17.8933333333333,0.813333333333333,22.7088888888889,1.03222222222222
"YPL056C",11,4,14,"SP","phobius",19.8,1.8,8.61666666666667,0.783333333333333,10.3033333333333,0.936666666666667
"YFL041W",12,2,13,"SP","phobius",26.4,2.2,9.68,0.806666666666667,1.70666666666667,0.142222222222222
"YBR041W",21,6,26,"TM","phobius",59.0333333333333,2.81111111111111,17.64,0.84,12.11,0.576666666666667
"YDR519W",12,5,16,"SP","phobius",24.9333333333333,2.07777777777778,9.92,0.826666666666667,3.32,0.276666666666667
"YML104C",32,12,43,"TM","phobius",106.311111111111,3.32222222222222,27.2711111111111,0.852222222222222,12.6933333333333,0.396666666666667
"YMR034C",20,24,43,"TM","phobius",75.7777777777778,3.78888888888889,17.2222222222222,0.861111111111111,31,1.55
"YBR014C",16,12,27,"SP","phobius",60.6222222222222,3.78888888888889,13.8133333333333,0.863333333333333,15.2711111111111,0.954444444444444
"YPR138C",22,18,39,"TM","phobius",61.3555555555556,2.78888888888889,18.0888888888889,0.822222222222222,11.1222222222222,0.505555555555556
"YDR078C",19,40,58,"TM","phobius",41.5888888888889,2.18888888888889,15.2633333333333,0.803333333333333,17.7122222222222,0.932222222222222
"YMR019W",18,18,35,"TM","phobius",75,4.16666666666667,15.54,0.863333333333333,20.56,1.14222222222222
"YLL013C",11,13,23,"SP","phobius",18.2111111111111,1.65555555555556,8.47,0.77,9.68,0.88
"YOR037W",19,30,48,"TM","phobius",41.8,2.2,15.5588888888889,0.818888888888889,14.63,0.77
"YAR002C-A",12,3,14,"SP","phobius",32,2.66666666666667,10,0.833333333333333,3.05333333333333,0.254444444444444
"YCL001W",18,42,59,"TM","phobius",47.8,2.65555555555556,15.14,0.841111111111111,19.38,1.07666666666667
"YEL068C",11,3,13,"SP","phobius",25.6666666666667,2.33333333333333,8.76333333333333,0.796666666666667,2.46888888888889,0.224444444444445
"YOL104C",11,7,17,"SP","phobius",19.5555555555556,1.77777777777778,8.49444444444445,0.772222222222222,14.08,1.28
"YKR005C",10,4,13,"SP","phobius",28.5555555555556,2.85555555555556,8.27777777777778,0.827777777777778,1.48888888888889,0.148888888888889
"YLR214W",11,6,16,"SP","phobius",32.2666666666667,2.93333333333333,9.37444444444444,0.852222222222222,4.29,0.39
"YGL038C",18,16,33,"TM","phobius",55.6,3.08888888888889,15,0.833333333333333,21.56,1.19777777777778
"Q0115",25,28,52,"TM","phobius",70,2.8,20.6388888888889,0.825555555555556,25.6666666666667,1.02666666666667
"YML081C-A",17,12,28,"TM","phobius",33.4333333333333,1.96666666666667,13.5811111111111,0.798888888888889,17.4911111111111,1.02888888888889
"YML130C",11,5,15,"SP","phobius",23.9555555555556,2.17777777777778,8.86111111111111,0.805555555555556,6.31888888888889,0.574444444444444
"YCL002C",12,2,13,"SP","phobius",29.7333333333333,2.47777777777778,9.78666666666667,0.815555555555555,4.18666666666667,0.348888888888889
"YDL054C",22,30,51,"TM","phobius",45.2222222222222,2.05555555555556,17.5511111111111,0.797777777777778,14.8866666666667,0.676666666666667
"YOR044W",27,7,33,"TM","phobius",87.3,3.23333333333333,22.53,0.834444444444444,26.1,0.966666666666667
"YHR143W",12,5,16,"SP","phobius",37.4666666666667,3.12222222222222,10.2,0.85,12.6533333333333,1.05444444444444
"YOR320C",23,12,34,"TM","phobius",77.1777777777778,3.35555555555556,19.6522222222222,0.854444444444444,34.0655555555556,1.48111111111111
"YGR213C",23,15,37,"TM","phobius",70.2777777777778,3.05555555555556,19.3711111111111,0.842222222222222,16.9944444444444,0.738888888888889
"YPR068C",8,4,11,"SP","phobius",12.4444444444444,1.55555555555556,6.21333333333333,0.776666666666667,6.37333333333333,0.796666666666667
"YNL048W",20,22,41,"TM","phobius",48.4444444444444,2.42222222222222,16.2,0.81,16.8444444444444,0.842222222222222
"YGR131W",17,12,28,"TM","phobius",51.3777777777778,3.02222222222222,14.1288888888889,0.831111111111111,8.10333333333333,0.476666666666667
"YGL020C",12,3,14,"SP","phobius",41.0666666666667,3.42222222222222,10.1066666666667,0.842222222222222,2.38666666666667,0.198888888888889
"YDL123W",19,13,31,"TM","phobius",54.6777777777778,2.87777777777778,16.0655555555556,0.845555555555556,14.1233333333333,0.743333333333334
"YGL054C",8,3,10,"SP","phobius",25.2444444444444,3.15555555555556,6.78222222222222,0.847777777777778,0.951111111111111,0.118888888888889
"YKR058W",10,5,14,"SP","phobius",18.5555555555556,1.85555555555556,7.81111111111111,0.781111111111111,7.08888888888889,0.708888888888889
"YJL094C",22,23,44,"TM","phobius",66.9777777777778,3.04444444444444,18.5533333333333,0.843333333333333,15.7666666666667,0.716666666666667
"YNL214W",20,35,54,"TM","phobius",54.8888888888889,2.74444444444444,16.8444444444444,0.842222222222222,19.6444444444444,0.982222222222222
"YML067C",20,21,40,"TM","phobius",51.7777777777778,2.58888888888889,16.7555555555556,0.837777777777778,31.9111111111111,1.59555555555556
"YJR153W",12,7,18,"SP","phobius",28.6666666666667,2.38888888888889,9.76,0.813333333333333,6.58666666666667,0.548888888888889
"YNL149C",19,23,41,"TM","phobius",49.8222222222222,2.62222222222222,15.8544444444444,0.834444444444445,22.6522222222222,1.19222222222222
"YBR296C",25,6,30,"TM","phobius",71.3888888888889,2.85555555555556,20.7222222222222,0.828888888888889,38.9166666666667,1.55666666666667
"YKL150W",20,12,31,"TM","phobius",47.3333333333333,2.36666666666667,15.8,0.79,27.7777777777778,1.38888888888889
"YBR078W",9,6,14,"SP","phobius",15.3,1.7,6.86,0.762222222222222,9.27,1.03
"YAL007C",16,5,20,"SP","phobius",59.3777777777778,3.71111111111111,13.6355555555556,0.852222222222222,10.2755555555556,0.642222222222222
"YHR204W",12,2,13,"SP","phobius",37.2,3.1,10.3866666666667,0.865555555555555,6.62666666666667,0.552222222222222
"YNL300W",11,3,13,"SP","phobius",24.2,2.2,8.58,0.78,5.32888888888889,0.484444444444445
"YBR241C",21,20,40,"TM","phobius",56,2.66666666666667,17.2433333333333,0.821111111111111,19.67,0.936666666666667
"YNR066C",14,3,16,"SP","phobius",36.7111111111111,2.62222222222222,11.76,0.84,5.50666666666667,0.393333333333333
"YNL003C",11,3,13,"SP","phobius",20.5333333333333,1.86666666666667,8.73888888888889,0.794444444444444,4.22888888888889,0.384444444444444
"YJL061W",9,7,15,"SP","phobius",12.6,1.4,6.86,0.762222222222222,9.02,1.00222222222222
"YOR067C",18,42,59,"TM","phobius",43.4,2.41111111111111,14.46,0.803333333333333,23.26,1.29222222222222
